ecg_id,lead_index,lead,amplitude_range_p99_p1_mv,flatline_fraction_diff_lt_0.001mv,longest_flatline_samples,quantized_value_fraction,median_abs_diff_mv,p95_abs_diff_mv,flag_flatline_gt_0.20
16370,5,aVF,1.1941000000000022,0.28405681136227245,52,0.0192,0.0020000000000000018,0.05600000000000001,True
16370,6,V1,1.4250299999999998,0.4918983796759352,53,0.0438,0.0010000000000000009,0.06509999999999945,True
16370,7,V2,1.53103,0.351870374074815,53,0.0352,0.002999999999999999,0.08709999999999944,True
16370,8,V3,1.14601,0.3086617323464693,52,0.0212,0.0030000000000000027,0.054999999999999945,True
16370,9,V4,1.6900800000000016,0.3500700140028006,64,0.0278,0.0029999999999999957,0.10009999999999954,True
16370,10,V5,1.8550200000000003,0.3782756551310262,53,0.0416,0.0020000000000000018,0.0999999999999999,True
16370,11,V6,1.7470400000000004,0.4364872974594919,59,0.0192,0.0010000000000000009,0.0660999999999995,True
16383,0,I,1.0660400000000005,0.05121024204840968,52,0.0166,0.013,0.06899999999999999,False
16383,1,II,1.1480700000000017,0.07301460292058412,51,0.0166,0.011,0.075,False
16383,2,III,0.34901000000000026,0.1244248849769954,52,0.0148,0.007999999999999997,0.05199999999999999,False
16383,3,aVR,1.07702,0.05481096219243849,51,0.0144,0.01100000000000001,0.06809999999999945,False
16383,4,aVL,0.5780300000000005,0.05641128225645129,54,0.0162,0.009999999999999995,0.049,False
16383,5,aVF,0.6660300000000005,0.06021204240848169,51,0.0154,0.008999999999999994,0.054,False
16383,6,V1,1.4649999999999999,0.2998599719943989,65,0.0258,0.0030000000000000027,0.047099999999999594,True
16383,7,V2,2.23801,0.2594518903780756,51,0.0198,0.004,0.07699999999999996,True
16383,8,V3,1.0590300000000006,0.26485297059411883,65,0.021,0.003999999999999997,0.05009999999999949,True
16383,9,V4,2.555080000000001,0.26025205041008204,51,0.0228,0.003999999999999997,0.07109999999999944,True
16383,10,V5,3.2770700000000006,0.27065413082616524,51,0.0302,0.00399999999999999,0.06719999999999891,True
16383,11,V6,2.806110000000001,0.28525705141028207,53,0.0382,0.0030000000000000027,0.0570999999999998,True
16689,0,I,1.6380500000000011,0.09401880376075215,51,0.0212,0.007000000000000001,0.078,False
16689,1,II,1.7010500000000008,0.21084216843368675,51,0.0298,0.0040000000000000036,0.07299999999999995,True
16689,2,III,0.721,0.1896379275855171,52,0.0254,0.004,0.036,False
16689,3,aVR,1.6130600000000006,0.09741948389677936,51,0.0172,0.0059999999999999915,0.074,False
16689,4,aVL,0.926090000000002,0.10902180436087218,53,0.02,0.005000000000000001,0.05299999999999999,False
16689,5,aVF,1.022070000000001,0.13682736547309463,51,0.0176,0.0040000000000000036,0.03999999999999998,False
16689,6,V1,1.5831600000000003,0.3672734546909382,55,0.0452,0.0020000000000000018,0.07500000000000002,True
16689,7,V2,2.05,0.3652730546109222,51,0.0262,0.0020000000000000018,0.10009999999999945,True
16689,8,V3,2.0353400000000024,0.3062612522504501,51,0.0346,0.0030000000000000027,0.092,True
16689,9,V4,2.48304,0.3206641328265653,53,0.037,0.0030000000000000027,0.082,True
16689,10,V5,3.445,0.29345869173834765,54,0.027,0.0030000000000000027,0.137,True
16689,11,V6,2.761150000000003,0.3540708141628326,52,0.0418,0.002999999999999975,0.1250999999999995,True
16771,0,I,1.2140300000000004,0.32786557311462294,52,0.0258,0.002999999999999999,0.046,True
16771,1,II,2.1740200000000005,0.42008401680336066,53,0.0232,0.0019999999999999983,0.10419999999999899,True
16771,2,III,1.0271000000000021,0.46769353870774155,59,0.0304,0.0010000000000000009,0.04299999999999998,True
16771,3,aVR,1.65103,0.33326665333066613,52,0.0188,0.0020000000000000018,0.07209999999999951,True
16771,4,aVL,0.32501000000000024,0.38587717543508704,52,0.0168,0.001999999999999988,0.02109999999999946,True
16771,5,aVF,1.5910700000000015,0.38307661532306464,53,0.014,0.0019999999999999983,0.08519999999999893,True
16771,6,V1,1.629160000000002,0.5311062212442489,64,0.0366,0.0,0.06709999999999945,True
16771,7,V2,1.291,0.4288857771554311,54,0.0382,0.001999999999999974,0.059099999999999486,True
16771,8,V3,2.120050000000001,0.40508101620324066,63,0.0208,0.0020000000000000018,0.06509999999999941,True
16771,9,V4,2.1730600000000013,0.4292858571714343,53,0.0246,0.002,0.10019999999999878,True
16771,10,V5,3.245140000000003,0.3842768553710742,55,0.0188,0.0020000000000000018,0.10929999999999836,True
16771,11,V6,3.022050000000001,0.40588117623524705,57,0.0238,0.0020000000000000018,0.06599999999999988,True
16837,0,I,1.1560200000000005,0.3652730546109222,66,0.061,0.0020000000000000018,0.03509999999999958,True
16837,1,II,0.8351700000000036,0.49249849969994,54,0.0398,0.0010000000000000009,0.016999999999999994,True
16837,2,III,0.56901,0.5551110222044409,60,0.0544,0.0,0.023,True
16837,3,aVR,0.95904,0.39167833566713345,52,0.0342,0.001999999999999995,0.024999999999999994,True
16837,4,aVL,0.7830200000000003,0.41208241648329663,53,0.036,0.0010000000000000009,0.030999999999999923,True
16837,5,aVF,0.46606000000000136,0.4418883776755351,53,0.032,0.0010000000000000009,0.014999999999999961,True
16837,6,V1,0.898,0.6265253050610122,118,0.0724,0.0,0.03199999999999997,True
16837,7,V2,0.5500400000000009,0.5511102220444088,136,0.063,0.0,0.027000000000000003,True
16837,8,V3,1.427,0.5709141828365674,87,0.0642,0.0,0.02509999999999945,True
16837,9,V4,1.0691800000000036,0.544508901780356,66,0.0674,0.0,0.017999999999999995,True
16837,10,V5,1.135280000000006,0.5761152230446089,110,0.0576,0.0,0.02209999999999946,True
16837,11,V6,1.1690100000000003,0.545509101820364,63,0.0562,0.0,0.026099999999999464,True
16977,0,I,0.75001,0.15943188637727546,52,0.0218,0.0040000000000000036,0.044000000000000004,False
16977,1,II,0.7810300000000006,0.1956391278255651,52,0.0292,0.0040000000000000036,0.04400000000000001,False
16977,2,III,0.2950200000000003,0.47989597919583915,60,0.0362,0.0010000000000000009,0.015,True
16977,3,aVR,0.74809,0.15403080616123224,53,0.0214,0.0040000000000000036,0.044099999999999466,False
16977,4,aVL,0.4070700000000015,0.21864372874574914,53,0.0218,0.002999999999999999,0.023999999999999997,True
16977,5,aVF,0.461,0.20704140828165632,53,0.0156,0.0030000000000000027,0.022000000000000002,True
16977,6,V1,0.6,0.4080816163232647,52,0.0202,0.0010000000000000009,0.019000000000000017,True
16977,7,V2,1.2940500000000004,0.3358671734346869,54,0.0212,0.0030000000000000027,0.03899999999999998,True
16977,8,V3,1.23401,0.3406681336267253,52,0.0178,0.0030000000000000027,0.03999999999999998,True
16977,9,V4,2.210130000000003,0.35247049409881975,53,0.025,0.002999999999999999,0.05509999999999945,True
16977,10,V5,2.244050000000001,0.3762752550510102,52,0.0258,0.0020000000000000018,0.044999999999999936,True
16977,11,V6,1.775,0.3752750550110022,54,0.031,0.0020000000000000018,0.04409999999999945,True
17018,0,I,0.8940400000000005,0.34526905381076217,60,0.0718,0.0020000000000000018,0.03109999999999948,True
17018,1,II,1.7681600000000035,0.4416883376675335,56,0.0822,0.0010000000000000009,0.04600000000000001,True
17018,2,III,0.847,0.5715143028605721,86,0.1154,0.0,0.020999999999999998,True
17018,3,aVR,1.3242900000000004,0.36087217443488695,55,0.0448,0.0020000000000000018,0.038000000000000006,True
17018,4,aVL,0.18,0.40928185637127423,55,0.0506,0.0010000000000000009,0.012999999999999998,True
17018,5,aVF,1.3050300000000004,0.4312862572514503,55,0.0594,0.0010000000000000009,0.031,True
17018,6,V1,2.23311,0.3710742148429686,63,0.0408,0.0020000000000000018,0.05700000000000005,True
17018,7,V2,1.9081300000000005,0.28405681136227245,55,0.0282,0.0030000000000000027,0.06409999999999945,True
17018,8,V3,1.7631800000000037,0.4354870974194839,82,0.0772,0.0010000000000000009,0.04209999999999949,True
17018,9,V4,2.0031200000000027,0.47909581916383276,62,0.0712,0.0010000000000000009,0.03799999999999998,True
17018,10,V5,1.5970600000000006,0.509501900380076,57,0.088,0.000999999999999987,0.04200000000000001,True
17018,11,V6,1.3110400000000002,0.4988997799559912,79,0.0818,0.001,0.03899999999999998,True
17046,0,I,1.0120400000000003,0.35627125425085016,52,0.0464,0.0020000000000000018,0.031099999999999448,True
17046,1,II,0.8700100000000002,0.5027005401080216,57,0.0664,0.0009999999999999992,0.024099999999999473,True
17046,2,III,0.5190400000000006,0.5177035407081416,61,0.0626,0.0009999999999999974,0.028999999999999998,True
17046,3,aVR,0.885,0.4014802960592118,53,0.0342,0.0010000000000000009,0.023,True
17046,4,aVL,0.7140400000000005,0.39987997599519903,53,0.0298,0.0010000000000000009,0.025999999999999995,True
17046,5,aVF,0.44301,0.48249649929986,53,0.0586,0.001,0.016000000000000014,True
17046,6,V1,0.8431299999999999,0.4940988197639528,54,0.0572,0.001,0.035999999999999976,True
17046,7,V2,1.9201300000000021,0.46189237847569514,55,0.0334,0.0010000000000000009,0.06100000000000001,True
17046,8,V3,2.4841700000000033,0.46769353870774155,55,0.0402,0.0010000000000000009,0.07999999999999996,True
17046,9,V4,2.8922800000000057,0.4962992598519704,53,0.037,0.0010000000000000009,0.06509999999999945,True
17046,10,V5,2.865070000000001,0.5019003800760152,54,0.0588,0.0009999999999999974,0.05099999999999999,True
17046,11,V6,1.8640400000000006,0.5107021404280856,81,0.0542,0.000999999999999987,0.04909999999999946,True
17436,0,I,0.9720100000000002,0.1950390078015603,52,0.028,0.004,0.05899999999999994,False
17436,1,II,0.9651000000000022,0.28605721144228846,51,0.0358,0.0030000000000000027,0.043000000000000003,True
17436,2,III,0.32,0.3014602920584117,52,0.0244,0.003,0.021000000000000005,True
17436,3,aVR,0.9770099999999999,0.19003800760152031,51,0.0148,0.0030000000000000027,0.04999999999999999,False
17436,4,aVL,0.5530700000000015,0.21204240848169634,54,0.026,0.002999999999999999,0.032999999999999974,True
17436,5,aVF,0.48402000000000045,0.22164432886577315,51,0.0156,0.0029999999999999957,0.022999999999999993,True
17436,6,V1,1.0350100000000002,0.5221044208841769,53,0.0528,0.0,0.054000000000000006,True
17436,7,V2,1.0910099999999998,0.34566913382676534,60,0.0506,0.0030000000000000027,0.04799999999999994,True
17436,8,V3,1.2010200000000002,0.34766953390678135,74,0.046,0.0030000000000000027,0.057999999999999996,True
17436,9,V4,1.8570700000000016,0.3626725345069014,54,0.039,0.0020000000000000018,0.09899999999999998,True
17436,10,V5,1.6750100000000003,0.3836767353470694,54,0.0464,0.0020000000000000018,0.0871999999999989,True
17436,11,V6,1.3980200000000005,0.4006801360272054,56,0.041,0.0019999999999999983,0.07629999999999842,True
17544,0,I,1.0571100000000024,0.19343868773754752,51,0.0386,0.0040000000000000036,0.043,False
17544,1,II,0.8670800000000015,0.3026605321064213,51,0.0256,0.0030000000000000027,0.04,True
17544,2,III,0.4320100000000002,0.3690738147629526,55,0.0262,0.0020000000000000018,0.022000000000000006,True
17544,3,aVR,0.9590099999999999,0.20164032806561313,51,0.0242,0.0030000000000000027,0.038000000000000006,True
17544,4,aVL,0.6669999999999999,0.23044608921784357,53,0.0322,0.002999999999999999,0.028999999999999915,True
17544,5,aVF,0.396,0.2510502100420084,53,0.0172,0.002999999999999989,0.023,True
17544,6,V1,1.24503,0.5191038207641528,55,0.0382,0.0009999999999998899,0.04100000000000001,True
17544,7,V2,1.9881100000000012,0.4062812562512502,52,0.014,0.0020000000000000018,0.05200000000000001,True
17544,8,V3,2.2300400000000007,0.40888177635527106,53,0.029,0.0020000000000000018,0.03399999999999982,True
17544,9,V4,2.103380000000008,0.4234846969393879,53,0.0366,0.0010000000000000009,0.03200000000000003,True
17544,10,V5,1.9520400000000009,0.39727945589117825,51,0.0142,0.0020000000000000018,0.03899999999999993,True
17544,11,V6,1.5270200000000003,0.42588517703540707,53,0.02,0.0010000000000000009,0.04299999999999998,True
17554,0,I,0.9000300000000006,0.0650130026005201,51,0.0214,0.010999999999999996,0.068,False
17554,1,II,0.6660299999999999,0.12122424484896979,54,0.016,0.008000000000000007,0.064,False
17554,2,III,1.23001,0.1750350070014003,52,0.0172,0.005,0.057999999999999996,False
17554,3,aVR,0.46402000000000043,0.0704140828165633,52,0.0174,0.008999999999999998,0.060999999999999985,False
17554,4,aVL,0.9960300000000004,0.07301460292058412,51,0.0152,0.007000000000000006,0.05499999999999994,False
17554,5,aVF,0.8950300000000002,0.08221644328865774,53,0.0132,0.006999999999999999,0.05099999999999999,False
17554,6,V1,1.69401,0.21984396879375875,53,0.0212,0.0040000000000000036,0.08299999999999999,True
17554,7,V2,0.89202,0.254250850170034,55,0.0242,0.004,0.05399999999999999,True
17554,8,V3,1.5752100000000038,0.22384476895379077,54,0.0272,0.0040000000000000036,0.07099999999999998,True
17554,9,V4,2.7240200000000008,0.23124624924984996,51,0.0104,0.0040000000000000036,0.13,True
17554,10,V5,2.13601,0.2548509701940388,54,0.0264,0.0040000000000000036,0.11499999999999999,True
17554,11,V6,1.5111100000000022,0.255251050210042,54,0.0322,0.0040000000000000036,0.07909999999999946,True
17555,0,I,0.8310200000000004,0.2628525705141028,52,0.0284,0.0030000000000000027,0.026999999999999996,True
17555,1,II,0.9151500000000033,0.3940788157631526,52,0.036,0.002,0.024999999999999994,True
17555,2,III,0.235,0.42468493698739745,70,0.0452,0.0010000000000000009,0.016,True
17555,3,aVR,0.864,0.27625525105021004,52,0.0226,0.0020000000000000018,0.025,True
17555,4,aVL,0.4190100000000002,0.29905981196239245,53,0.0178,0.0020000000000000018,0.018000000000000002,True
17555,5,aVF,0.52801,0.33666733346669336,53,0.0232,0.002,0.017099999999999456,True
17555,6,V1,0.99502,0.47069413882776556,55,0.0516,0.0010000000000000009,0.031,True
17555,7,V2,0.7380300000000006,0.4776955391078216,55,0.0336,0.0010000000000000009,0.026999999999999996,True
17555,8,V3,1.68906,0.3814762952590518,53,0.0196,0.0020000000000000018,0.03499999999999993,True
17555,9,V4,0.9991,0.40388077615523105,74,0.0334,0.0020000000000000018,0.03,True
17555,10,V5,1.3400900000000013,0.45989197839567914,56,0.0376,0.0010000000000000009,0.02500000000000001,True
17555,11,V6,1.5510400000000009,0.478495699139828,74,0.0388,0.0010000000000000009,0.022999999999999993,True
17598,0,I,0.8280400000000004,0.4318863772754551,57,0.0734,0.0010000000000000009,0.019000000000000017,True
17598,1,II,1.0700800000000013,0.48869773954790957,80,0.0518,0.0010000000000000009,0.04809999999999948,True
17598,2,III,0.5090100000000002,0.5539107821564313,63,0.065,0.0,0.018099999999999467,True
17598,3,aVR,0.9370400000000001,0.4350870174034807,57,0.0362,0.0010000000000000009,0.023099999999999454,True
17598,4,aVL,0.3790700000000016,0.47409481896379274,58,0.0682,0.001,0.018000000000000002,True
17598,5,aVF,0.7090400000000009,0.47549509901980397,58,0.0482,0.0010000000000000009,0.029099999999999474,True
17598,6,V1,0.5960000000000001,0.6079215843168634,65,0.1158,0.0,0.02100000000000002,True
17598,7,V2,1.605250000000002,0.45549109821964395,66,0.0564,0.0010000000000000009,0.07319999999999889,True
17598,8,V3,1.6431200000000006,0.42968593718743747,55,0.0396,0.0019999999999999983,0.052000000000000046,True
17598,9,V4,1.9921300000000013,0.4282856571314263,54,0.0364,0.0019999999999999983,0.05699999999999995,True
17598,10,V5,1.798080000000002,0.45789157831566313,64,0.0426,0.0010000000000000009,0.03899999999999999,True
17598,11,V6,1.2490400000000008,0.5013002600520104,55,0.0732,0.0009999999999999974,0.03399999999999999,True
17605,0,I,0.6390100000000002,0.34526905381076217,61,0.0434,0.002999999999999989,0.02409999999999945,True
17605,1,II,0.4810200000000002,0.4536907381476295,62,0.047,0.0010000000000000009,0.016,True
17605,2,III,0.37101000000000023,0.5451090218043608,64,0.0504,0.0,0.01899999999999999,True
17605,3,aVR,0.52306,0.36307261452290457,62,0.0258,0.002,0.017099999999999456,True
17605,4,aVL,0.45201000000000024,0.39147829565913184,63,0.032,0.0010000000000000009,0.022000000000000002,True
17605,5,aVF,0.34001000000000003,0.4300860172034407,63,0.0248,0.0010000000000000009,0.016,True
17605,6,V1,0.5910200000000003,0.5623124624924986,125,0.0436,0.0,0.019000000000000003,True
17605,7,V2,1.3900500000000002,0.4336867373474695,62,0.0384,0.0010000000000000009,0.03900000000000001,True
17605,8,V3,1.98903,0.40848169633926784,85,0.0442,0.0020000000000000018,0.06399999999999996,True
17605,9,V4,1.874070000000001,0.40228045609121826,63,0.0394,0.0020000000000000018,0.05700000000000005,True
17605,10,V5,2.1451300000000026,0.4204840968193639,60,0.0628,0.002,0.05400000000000001,True
17605,11,V6,1.5970500000000007,0.4518903780756151,80,0.0438,0.0010000000000000009,0.030099999999999467,True
17652,0,I,1.3450199999999999,0.10062012402480495,50,0.0122,0.006000000000000005,0.07600000000000001,False
17652,1,II,1.1331200000000021,0.2494498899779956,49,0.0248,0.003999999999999997,0.05600000000000001,True
17652,2,III,1.47008,0.1940388077615523,49,0.02,0.0040000000000000036,0.062,False
17652,3,aVR,1.067,0.11862372474494899,50,0.0102,0.0040000000000000036,0.040999999999999995,False
17652,4,aVL,1.3050000000000002,0.11162232446489298,49,0.0138,0.0050000000000000044,0.074,False
17652,5,aVF,1.0972200000000014,0.18383676735347068,49,0.018,0.0030000000000000027,0.04899999999999999,False
17652,6,V1,2.81411,0.28485697139427885,49,0.0364,0.00399999999999999,0.1700999999999994,True
17652,7,V2,3.199180000000001,0.34806961392278457,49,0.0454,0.0029999999999999957,0.20809999999999942,True
17652,8,V3,2.3480600000000003,0.3156631326265253,49,0.022,0.002999999999999989,0.11499999999999999,True
17652,9,V4,1.819,0.3272654530906181,50,0.0194,0.0029999999999999957,0.060099999999999494,True
17652,10,V5,10.549130000000002,0.2628525705141028,50,0.011,0.0040000000000000036,0.15399999999999991,True
17652,11,V6,1.682,0.34286857371474294,50,0.018,0.0030000000000000027,0.08309999999999952,True
17745,0,I,1.0744900000000106,0.3004600920184037,51,0.0408,0.002999999999999999,0.019000000000000003,True
17745,1,II,0.6190300000000006,0.4240848169633927,52,0.0334,0.0010000000000000009,0.016,True
17745,2,III,0.6921000000000005,0.47749549909982,61,0.0506,0.0010000000000000009,0.016,True
17745,3,aVR,0.85515,0.3208641728345669,51,0.0274,0.002,0.016,True
17745,4,aVL,0.8404400000000094,0.33846769353870776,52,0.0322,0.002,0.015000000000000005,True
17745,5,aVF,0.2790100000000002,0.39547909581916385,52,0.0282,0.0010000000000000009,0.012999999999999998,True
17745,6,V1,1.5151900000000005,0.530506101220244,57,0.0522,0.0,0.017,True
17745,7,V2,2.65202,0.40548109621924383,75,0.0306,0.0020000000000000018,0.03600000000000003,True
17745,8,V3,1.2222000000000002,0.4882976595319064,55,0.0388,0.0010000000000000009,0.02500000000000001,True
17745,9,V4,1.1900100000000002,0.531506301260252,54,0.0502,0.0,0.016000000000000014,True
17745,10,V5,1.7613100000000066,0.5789157831566313,67,0.0898,0.0,0.012999999999999998,True
17745,11,V6,1.671090000000002,0.6047209441888378,89,0.0474,0.0,0.01,True
17773,0,I,0.633,0.32666533306661333,55,0.0338,0.0029999999999999957,0.029099999999999474,True
17773,1,II,1.666060000000001,0.367873574714943,64,0.0274,0.0029999999999999957,0.055999999999999994,True
17773,2,III,1.1051100000000023,0.4492898579715943,55,0.0426,0.0010000000000000009,0.045,True
17773,3,aVR,1.1360300000000003,0.3154630926185237,55,0.023,0.0020000000000000018,0.03809999999999946,True
17773,4,aVL,0.295,0.3576715343068614,55,0.0284,0.002,0.016099999999999465,True
17773,5,aVF,1.3870600000000013,0.3664732946589318,55,0.0174,0.0020000000000000018,0.04900000000000001,True
17773,6,V1,5.625070000000001,0.4290858171634327,56,0.0162,0.0010000000000000009,0.05600000000000005,True
17773,7,V2,1.1701200000000003,0.4472894578915783,63,0.0306,0.0010000000000000009,0.05509999999999949,True
17773,8,V3,1.8480600000000005,0.4398879775955191,70,0.0252,0.0010000000000000009,0.053000000000000005,True
17773,9,V4,1.7360700000000016,0.4346869373874775,67,0.0306,0.0010000000000000009,0.041099999999999436,True
17773,10,V5,1.5160100000000003,0.4384876975395079,81,0.0274,0.0010000000000000009,0.037099999999999383,True
17773,11,V6,1.1311200000000023,0.4868973794758952,54,0.018,0.0010000000000000009,0.032999999999999974,True
17800,0,I,0.8080100000000002,0.20784156831366274,55,0.035,0.003999999999999997,0.04009999999999945,True
17800,1,II,0.7300200000000002,0.34606921384276856,55,0.0288,0.002999999999999999,0.027999999999999997,True
17800,2,III,0.40501,0.40948189637927584,64,0.0402,0.001999999999999995,0.02399999999999997,True
17800,3,aVR,0.73903,0.23244648929785958,55,0.018,0.0030000000000000027,0.03,True
17800,4,aVL,0.5210100000000002,0.2520504100820164,55,0.0332,0.0020000000000000018,0.024999999999999998,True
17800,5,aVF,0.39501000000000003,0.3200640128025605,55,0.0234,0.002,0.016999999999999963,True
17800,6,V1,1.0190400000000002,0.5657131426285257,62,0.0794,0.0,0.04099999999999998,True
17800,7,V2,1.4050200000000004,0.4310862172434487,55,0.0216,0.0010000000000000009,0.050000000000000044,True
17800,8,V3,1.1850100000000001,0.3792758551710342,52,0.0284,0.0020000000000000018,0.03999999999999998,True
17800,9,V4,1.1720300000000006,0.3882776555311062,52,0.0266,0.0020000000000000018,0.04899999999999994,True
17800,10,V5,1.6891600000000033,0.41788357671534304,52,0.0306,0.0010000000000000009,0.065,True
17800,11,V6,1.7231300000000025,0.4480896179235847,52,0.0168,0.0010000000000000009,0.05800000000000005,True
17859,0,I,0.604,0.3902780556111222,55,0.0356,0.002,0.022000000000000006,True
17859,1,II,1.0820700000000016,0.46009201840368075,67,0.0408,0.0010000000000000009,0.032,True
17859,2,III,0.6270100000000002,0.5999199839967994,79,0.031,0.0,0.012999999999999986,True
17859,3,aVR,0.8340600000000009,0.40388077615523105,55,0.0228,0.0010000000000000009,0.027999999999999997,True
17859,4,aVL,0.267,0.4444888977795559,55,0.024,0.0010000000000000009,0.01,True
17859,5,aVF,0.8470800000000018,0.46229245849169837,55,0.0212,0.0010000000000000009,0.019000000000000017,True
17859,6,V1,1.0900200000000004,0.6459291858371674,79,0.0378,0.0,0.031099999999999475,True
17859,7,V2,1.19304,0.47589517903580714,61,0.042,0.0010000000000000009,0.031099999999999454,True
17859,8,V3,1.1990600000000013,0.44008801760352073,64,0.0334,0.0010000000000000009,0.02509999999999947,True
17859,9,V4,1.4260700000000015,0.44388877775555113,60,0.0216,0.0010000000000000009,0.016999999999999994,True
17859,10,V5,1.2461800000000038,0.5101020204040808,81,0.0472,0.000999999999999994,0.02299999999999992,True
17859,11,V6,1.4421400000000024,0.5141028205641128,64,0.0456,0.000999999999999994,0.031000000000000003,True
17896,0,I,0.8591000000000022,0.4344868973794759,54,0.064,0.0010000000000000009,0.015,True
17896,1,II,1.1621500000000031,0.5319063812762552,53,0.09,0.0,0.017,True
17896,2,III,0.36202000000000045,0.5291058211642329,71,0.0718,0.0,0.011999999999999997,True
17896,3,aVR,0.99706,0.4416883376675335,53,0.0482,0.0010000000000000009,0.015,True
17896,4,aVL,0.31502000000000047,0.45809161832366474,53,0.0474,0.0010000000000000009,0.012,True
17896,5,aVF,0.7640400000000007,0.48169633926785355,52,0.0478,0.0010000000000000009,0.013099999999999463,True
17896,6,V1,1.948,0.5955191038207641,80,0.0828,0.0,0.05699999999999995,True
17896,7,V2,1.9460200000000003,0.5363072614522905,91,0.1028,0.0,0.07299999999999998,True
17896,8,V3,0.96107,0.5679135827165434,136,0.087,0.0,0.026,True
17896,9,V4,2.732330000000007,0.5893178635727145,92,0.09,0.0,0.025999999999999822,True
17896,10,V5,2.2222700000000053,0.6095219043808762,108,0.1076,0.0,0.01899999999999999,True
17896,11,V6,1.3911900000000035,0.6159231846369274,149,0.148,0.0,0.018000000000000002,True
17907,0,I,1.375040000000001,0.15883176635327065,54,0.018,0.0040000000000000036,0.07699999999999996,False
17907,1,II,1.4030200000000002,0.2550510102020404,54,0.0174,0.004,0.068,True
17907,2,III,0.77502,0.3806761352270454,54,0.0376,0.0020000000000000018,0.025,True
17907,3,aVR,1.3660400000000001,0.17283456691338267,54,0.014,0.0040000000000000036,0.07299999999999995,False
17907,4,aVL,0.852,0.1932386477295459,54,0.0178,0.0030000000000000027,0.042999999999999934,False
17907,5,aVF,0.90901,0.23184636927385477,54,0.0168,0.002999999999999999,0.04299999999999998,True
17907,6,V1,2.207,0.3714742948589718,52,0.0188,0.0020000000000000018,0.11509999999999944,True
17907,7,V2,2.66613,0.2666533306661332,51,0.023,0.003999999999999998,0.10099999999999998,True
17907,8,V3,2.07102,0.2488497699539908,60,0.0178,0.0040000000000000036,0.09299999999999999,True
17907,9,V4,1.8920100000000004,0.28005601120224044,51,0.0278,0.00399999999999999,0.06999999999999995,True
17907,10,V5,2.4579999999999997,0.3018603720744149,52,0.0208,0.0030000000000000027,0.13,True
17907,11,V6,1.8470800000000018,0.392878575715143,54,0.0326,0.0020000000000000018,0.09699999999999998,True
18014,0,I,1.1460100000000002,0.16643328665733145,55,0.0276,0.0040000000000000036,0.05199999999999999,False
18014,1,II,0.773,0.26785357071414284,56,0.0266,0.003999999999999997,0.03409999999999946,True
18014,2,III,0.86002,0.38967793558711744,57,0.0384,0.002,0.03400000000000003,True
18014,3,aVR,0.9100299999999999,0.17663532706541307,55,0.019,0.004,0.042099999999999464,False
18014,4,aVL,0.9250500000000011,0.1898379675935187,56,0.022,0.0030000000000000027,0.037,False
18014,5,aVF,0.51401,0.23864772954590918,56,0.018,0.0020000000000000018,0.020999999999999998,True
18014,6,V1,1.38803,0.47309461892378474,79,0.046,0.0010000000000000009,0.055999999999999994,True
18014,7,V2,1.1310700000000002,0.36187237447489495,55,0.0316,0.0029999999999999957,0.038000000000000006,True
18014,8,V3,1.2300700000000002,0.3540708141628326,54,0.0236,0.002999999999999999,0.054999999999999945,True
18014,9,V4,1.9261200000000025,0.3882776555311062,55,0.0268,0.0020000000000000018,0.06329999999999837,True
18014,10,V5,1.5681100000000026,0.45649129825965196,53,0.0568,0.0010000000000000009,0.06000000000000001,True
18014,11,V6,1.0871200000000028,0.46829365873174633,52,0.0378,0.0010000000000000009,0.04819999999999891,True
18030,0,I,1.37001,0.123624724944989,52,0.0148,0.005999999999999978,0.061,False
18030,1,II,1.464060000000001,0.22744548909781956,52,0.0202,0.0040000000000000036,0.06499999999999995,True
18030,2,III,0.6241000000000014,0.240248049609922,54,0.016,0.004,0.039,True
18030,3,aVR,1.33508,0.1268253650730146,52,0.015,0.0040000000000000036,0.0600999999999995,False
18030,4,aVL,0.8069999999999999,0.13382676535307061,53,0.0122,0.0040000000000000036,0.03799999999999999,False
18030,5,aVF,0.9510100000000001,0.16363272654530905,52,0.0142,0.003999999999999997,0.03909999999999946,False
18030,6,V1,2.1000600000000005,0.3744748949789958,59,0.021,0.0020000000000000018,0.07109999999999946,True
18030,7,V2,2.77406,0.2958591718343669,55,0.0228,0.0030000000000000027,0.12009999999999946,True
18030,8,V3,2.6702300000000023,0.3348669733946789,57,0.0282,0.0030000000000000027,0.123,True
18030,9,V4,2.944220000000005,0.3690738147629526,66,0.0372,0.002999999999999975,0.053999999999999944,True
18030,10,V5,3.005100000000002,0.359871974394879,52,0.0142,0.0020000000000000018,0.069,True
18030,11,V6,2.584230000000005,0.3482696539307862,54,0.0244,0.0020000000000000018,0.10700000000000001,True
18031,0,I,0.6719999999999999,0.04260852170434087,52,0.0136,0.014999999999999986,0.057000000000000016,False
18031,1,II,0.9490600000000011,0.05461092218443689,52,0.0152,0.014000000000000012,0.06,False
18031,2,III,0.36702000000000046,0.5203040608121624,52,0.0302,0.0,0.013999999999999999,True
18031,3,aVR,0.7900599999999999,0.04600920184036807,51,0.0126,0.014000000000000012,0.059,False
18031,4,aVL,0.34801000000000026,0.0640128025605121,52,0.0198,0.007000000000000006,0.028999999999999998,False
18031,5,aVF,0.655,0.0664132826565313,53,0.016,0.007000000000000006,0.031,False
