stage,ecg_id,index,sample,time_s,rr_prev_ms,rr_next_ms,status
stage2,13074,8,4354,8.708,1022.0,938.0,algorithm_only_not_gold_standard
stage2,13074,9,4823,9.646,938.0,,algorithm_only_not_gold_standard
stage2,13651,0,135,0.27,,474.0,algorithm_only_not_gold_standard
stage2,13651,1,372,0.744,474.0,1052.0,algorithm_only_not_gold_standard
stage2,13651,2,898,1.796,1052.0,1220.0,algorithm_only_not_gold_standard
stage2,13651,3,1508,3.016,1220.0,1120.0,algorithm_only_not_gold_standard
stage2,13651,4,2068,4.136,1120.0,1096.0,algorithm_only_not_gold_standard
stage2,13651,5,2616,5.232,1096.0,1070.0,algorithm_only_not_gold_standard
stage2,13651,6,3151,6.302,1070.0,490.0,algorithm_only_not_gold_standard
stage2,13651,7,3396,6.792,490.0,1038.0,algorithm_only_not_gold_standard
stage2,13651,8,3915,7.83,1038.0,1166.0,algorithm_only_not_gold_standard
stage2,13651,9,4498,8.996,1166.0,,algorithm_only_not_gold_standard
stage2,13661,0,27,0.054,,594.0,algorithm_only_not_gold_standard
stage2,13661,1,324,0.648,594.0,598.0,algorithm_only_not_gold_standard
stage2,13661,2,623,1.246,598.0,600.0,algorithm_only_not_gold_standard
stage2,13661,3,923,1.846,600.0,598.0,algorithm_only_not_gold_standard
stage2,13661,4,1222,2.444,598.0,598.0,algorithm_only_not_gold_standard
stage2,13661,5,1521,3.042,598.0,598.0,algorithm_only_not_gold_standard
stage2,13661,6,1820,3.64,598.0,602.0,algorithm_only_not_gold_standard
stage2,13661,7,2121,4.242,602.0,600.0,algorithm_only_not_gold_standard
stage2,13661,8,2421,4.842,600.0,606.0,algorithm_only_not_gold_standard
stage2,13661,9,2724,5.448,606.0,608.0,algorithm_only_not_gold_standard
stage2,13661,10,3028,6.056,608.0,614.0,algorithm_only_not_gold_standard
stage2,13661,11,3335,6.67,614.0,620.0,algorithm_only_not_gold_standard
stage2,13661,12,3645,7.29,620.0,622.0,algorithm_only_not_gold_standard
stage2,13661,13,3956,7.912,622.0,628.0,algorithm_only_not_gold_standard
stage2,13661,14,4270,8.54,628.0,644.0,algorithm_only_not_gold_standard
stage2,13661,15,4592,9.184,644.0,644.0,algorithm_only_not_gold_standard
stage2,13661,16,4914,9.828,644.0,,algorithm_only_not_gold_standard
stage2,13837,0,123,0.246,,842.0,algorithm_only_not_gold_standard
stage2,13837,1,544,1.088,842.0,828.0,algorithm_only_not_gold_standard
stage2,13837,2,958,1.916,828.0,814.0,algorithm_only_not_gold_standard
stage2,13837,3,1365,2.73,814.0,856.0,algorithm_only_not_gold_standard
stage2,13837,4,1793,3.586,856.0,818.0,algorithm_only_not_gold_standard
stage2,13837,5,2202,4.404,818.0,790.0,algorithm_only_not_gold_standard
stage2,13837,6,2597,5.194,790.0,784.0,algorithm_only_not_gold_standard
stage2,13837,7,2989,5.978,784.0,806.0,algorithm_only_not_gold_standard
stage2,13837,8,3392,6.784,806.0,794.0,algorithm_only_not_gold_standard
stage2,13837,9,3789,7.578,794.0,794.0,algorithm_only_not_gold_standard
stage2,13837,10,4186,8.372,794.0,840.0,algorithm_only_not_gold_standard
stage2,13837,11,4606,9.212,840.0,,algorithm_only_not_gold_standard
stage2,13919,0,242,0.484,,1206.0,algorithm_only_not_gold_standard
stage2,13919,1,845,1.69,1206.0,1262.0,algorithm_only_not_gold_standard
stage2,13919,2,1476,2.952,1262.0,1222.0,algorithm_only_not_gold_standard
stage2,13919,3,2087,4.174,1222.0,1226.0,algorithm_only_not_gold_standard
stage2,13919,4,2700,5.4,1226.0,1264.0,algorithm_only_not_gold_standard
stage2,13919,5,3332,6.664,1264.0,1176.0,algorithm_only_not_gold_standard
stage2,13919,6,3920,7.84,1176.0,1240.0,algorithm_only_not_gold_standard
stage2,13919,7,4540,9.08,1240.0,,algorithm_only_not_gold_standard
stage2,14295,0,344,0.688,,918.0,algorithm_only_not_gold_standard
stage2,14295,1,803,1.606,918.0,622.0,algorithm_only_not_gold_standard
stage2,14295,2,1114,2.228,622.0,1098.0,algorithm_only_not_gold_standard
stage2,14295,3,1663,3.326,1098.0,918.0,algorithm_only_not_gold_standard
stage2,14295,4,2122,4.244,918.0,924.0,algorithm_only_not_gold_standard
stage2,14295,5,2584,5.168,924.0,932.0,algorithm_only_not_gold_standard
stage2,14295,6,3050,6.1,932.0,852.0,algorithm_only_not_gold_standard
stage2,14295,7,3476,6.952,852.0,976.0,algorithm_only_not_gold_standard
stage2,14295,8,3964,7.928,976.0,910.0,algorithm_only_not_gold_standard
stage2,14295,9,4419,8.838,910.0,918.0,algorithm_only_not_gold_standard
stage2,14295,10,4878,9.756,918.0,,algorithm_only_not_gold_standard
stage2,14351,0,104,0.208,,800.0,algorithm_only_not_gold_standard
stage2,14351,1,504,1.008,800.0,1218.0,algorithm_only_not_gold_standard
stage2,14351,2,1113,2.226,1218.0,864.0,algorithm_only_not_gold_standard
stage2,14351,3,1545,3.09,864.0,1064.0,algorithm_only_not_gold_standard
stage2,14351,4,2077,4.154,1064.0,914.0,algorithm_only_not_gold_standard
stage2,14351,5,2534,5.068,914.0,650.0,algorithm_only_not_gold_standard
stage2,14351,6,2859,5.718,650.0,896.0,algorithm_only_not_gold_standard
stage2,14351,7,3307,6.614,896.0,922.0,algorithm_only_not_gold_standard
stage2,14351,8,3768,7.536,922.0,1360.0,algorithm_only_not_gold_standard
stage2,14351,9,4448,8.896,1360.0,810.0,algorithm_only_not_gold_standard
stage2,14351,10,4853,9.706,810.0,,algorithm_only_not_gold_standard
stage2,14398,0,159,0.318,,996.0,algorithm_only_not_gold_standard
stage2,14398,1,657,1.314,996.0,1010.0,algorithm_only_not_gold_standard
stage2,14398,2,1162,2.324,1010.0,992.0,algorithm_only_not_gold_standard
stage2,14398,3,1658,3.316,992.0,970.0,algorithm_only_not_gold_standard
stage2,14398,4,2143,4.286,970.0,1006.0,algorithm_only_not_gold_standard
stage2,14398,5,2646,5.292,1006.0,1034.0,algorithm_only_not_gold_standard
stage2,14398,6,3163,6.326,1034.0,1010.0,algorithm_only_not_gold_standard
stage2,14398,7,3668,7.336,1010.0,990.0,algorithm_only_not_gold_standard
stage2,14398,8,4163,8.326,990.0,1020.0,algorithm_only_not_gold_standard
stage2,14398,9,4673,9.346,1020.0,,algorithm_only_not_gold_standard
stage2,14452,0,47,0.094,,916.0,algorithm_only_not_gold_standard
stage2,14452,1,505,1.01,916.0,924.0,algorithm_only_not_gold_standard
stage2,14452,2,967,1.934,924.0,916.0,algorithm_only_not_gold_standard
stage2,14452,3,1425,2.85,916.0,906.0,algorithm_only_not_gold_standard
stage2,14452,4,1878,3.756,906.0,896.0,algorithm_only_not_gold_standard
stage2,14452,5,2326,4.652,896.0,906.0,algorithm_only_not_gold_standard
stage2,14452,6,2779,5.558,906.0,902.0,algorithm_only_not_gold_standard
stage2,14452,7,3230,6.46,902.0,906.0,algorithm_only_not_gold_standard
stage2,14452,8,3683,7.366,906.0,906.0,algorithm_only_not_gold_standard
stage2,14452,9,4136,8.272,906.0,890.0,algorithm_only_not_gold_standard
stage2,14452,10,4581,9.162,890.0,,algorithm_only_not_gold_standard
stage2,14453,0,82,0.164,,854.0,algorithm_only_not_gold_standard
stage2,14453,1,509,1.018,854.0,872.0,algorithm_only_not_gold_standard
stage2,14453,2,945,1.89,872.0,860.0,algorithm_only_not_gold_standard
stage2,14453,3,1375,2.75,860.0,882.0,algorithm_only_not_gold_standard
stage2,14453,4,1816,3.632,882.0,872.0,algorithm_only_not_gold_standard
stage2,14453,5,2252,4.504,872.0,824.0,algorithm_only_not_gold_standard
stage2,14453,6,2664,5.328,824.0,828.0,algorithm_only_not_gold_standard
stage2,14453,7,3078,6.156,828.0,838.0,algorithm_only_not_gold_standard
stage2,14453,8,3497,6.994,838.0,874.0,algorithm_only_not_gold_standard
stage2,14453,9,3934,7.868,874.0,894.0,algorithm_only_not_gold_standard
stage2,14453,10,4381,8.762,894.0,898.0,algorithm_only_not_gold_standard
stage2,14453,11,4830,9.66,898.0,,algorithm_only_not_gold_standard
stage2,14463,0,260,0.52,,954.0,algorithm_only_not_gold_standard
stage2,14463,1,737,1.474,954.0,976.0,algorithm_only_not_gold_standard
stage2,14463,2,1225,2.45,976.0,998.0,algorithm_only_not_gold_standard
stage2,14463,3,1724,3.448,998.0,954.0,algorithm_only_not_gold_standard
stage2,14463,4,2201,4.402,954.0,952.0,algorithm_only_not_gold_standard
stage2,14463,5,2677,5.354,952.0,954.0,algorithm_only_not_gold_standard
stage2,14463,6,3154,6.308,954.0,956.0,algorithm_only_not_gold_standard
stage2,14463,7,3632,7.264,956.0,936.0,algorithm_only_not_gold_standard
stage2,14463,8,4100,8.2,936.0,952.0,algorithm_only_not_gold_standard
stage2,14463,9,4576,9.152,952.0,,algorithm_only_not_gold_standard
stage2,14470,0,48,0.096,,1322.0,algorithm_only_not_gold_standard
stage2,14470,1,709,1.418,1322.0,1382.0,algorithm_only_not_gold_standard
stage2,14470,2,1400,2.8,1382.0,1346.0,algorithm_only_not_gold_standard
stage2,14470,3,2073,4.146,1346.0,1344.0,algorithm_only_not_gold_standard
stage2,14470,4,2745,5.49,1344.0,1390.0,algorithm_only_not_gold_standard
stage2,14470,5,3440,6.88,1390.0,1354.0,algorithm_only_not_gold_standard
stage2,14470,6,4117,8.234,1354.0,1346.0,algorithm_only_not_gold_standard
stage2,14470,7,4790,9.58,1346.0,,algorithm_only_not_gold_standard
stage2,14521,0,67,0.134,,770.0,algorithm_only_not_gold_standard
stage2,14521,1,452,0.904,770.0,780.0,algorithm_only_not_gold_standard
stage2,14521,2,842,1.684,780.0,782.0,algorithm_only_not_gold_standard
stage2,14521,3,1233,2.466,782.0,798.0,algorithm_only_not_gold_standard
stage2,14521,4,1632,3.264,798.0,810.0,algorithm_only_not_gold_standard
stage2,14521,5,2037,4.074,810.0,804.0,algorithm_only_not_gold_standard
stage2,14521,6,2439,4.878,804.0,818.0,algorithm_only_not_gold_standard
stage2,14521,7,2848,5.696,818.0,820.0,algorithm_only_not_gold_standard
stage2,14521,8,3258,6.516,820.0,796.0,algorithm_only_not_gold_standard
stage2,14521,9,3656,7.312,796.0,808.0,algorithm_only_not_gold_standard
stage2,14521,10,4060,8.12,808.0,810.0,algorithm_only_not_gold_standard
stage2,14521,11,4465,8.93,810.0,790.0,algorithm_only_not_gold_standard
stage2,14521,12,4860,9.72,790.0,,algorithm_only_not_gold_standard
stage2,14664,0,191,0.382,,686.0,algorithm_only_not_gold_standard
stage2,14664,1,534,1.068,686.0,684.0,algorithm_only_not_gold_standard
stage2,14664,2,876,1.752,684.0,692.0,algorithm_only_not_gold_standard
stage2,14664,3,1222,2.444,692.0,688.0,algorithm_only_not_gold_standard
stage2,14664,4,1566,3.132,688.0,690.0,algorithm_only_not_gold_standard
stage2,14664,5,1911,3.822,690.0,686.0,algorithm_only_not_gold_standard
stage2,14664,6,2254,4.508,686.0,680.0,algorithm_only_not_gold_standard
stage2,14664,7,2594,5.188,680.0,678.0,algorithm_only_not_gold_standard
stage2,14664,8,2933,5.866,678.0,684.0,algorithm_only_not_gold_standard
stage2,14664,9,3275,6.55,684.0,686.0,algorithm_only_not_gold_standard
stage2,14664,10,3618,7.236,686.0,690.0,algorithm_only_not_gold_standard
stage2,14664,11,3963,7.926,690.0,686.0,algorithm_only_not_gold_standard
stage2,14664,12,4306,8.612,686.0,682.0,algorithm_only_not_gold_standard
stage2,14664,13,4647,9.294,682.0,,algorithm_only_not_gold_standard
stage2,14712,0,222,0.444,,952.0,algorithm_only_not_gold_standard
stage2,14712,1,698,1.396,952.0,908.0,algorithm_only_not_gold_standard
stage2,14712,2,1152,2.304,908.0,904.0,algorithm_only_not_gold_standard
stage2,14712,3,1604,3.208,904.0,926.0,algorithm_only_not_gold_standard
stage2,14712,4,2067,4.134,926.0,884.0,algorithm_only_not_gold_standard
stage2,14712,5,2509,5.018,884.0,850.0,algorithm_only_not_gold_standard
stage2,14712,6,2934,5.868,850.0,910.0,algorithm_only_not_gold_standard
stage2,14712,7,3389,6.778,910.0,930.0,algorithm_only_not_gold_standard
stage2,14712,8,3854,7.708,930.0,888.0,algorithm_only_not_gold_standard
stage2,14712,9,4298,8.596,888.0,894.0,algorithm_only_not_gold_standard
stage2,14712,10,4745,9.49,894.0,,algorithm_only_not_gold_standard
stage2,14717,0,37,0.074,,894.0,algorithm_only_not_gold_standard
stage2,14717,1,484,0.968,894.0,1228.0,algorithm_only_not_gold_standard
stage2,14717,2,1098,2.196,1228.0,1192.0,algorithm_only_not_gold_standard
stage2,14717,3,1694,3.388,1192.0,1230.0,algorithm_only_not_gold_standard
stage2,14717,4,2309,4.618,1230.0,1320.0,algorithm_only_not_gold_standard
stage2,14717,5,2969,5.938,1320.0,1318.0,algorithm_only_not_gold_standard
stage2,14717,6,3628,7.256,1318.0,1272.0,algorithm_only_not_gold_standard
stage2,14717,7,4264,8.528,1272.0,1282.0,algorithm_only_not_gold_standard
stage2,14717,8,4905,9.81,1282.0,,algorithm_only_not_gold_standard
stage2,14801,0,12,0.024,,788.0,algorithm_only_not_gold_standard
stage2,14801,1,406,0.812,788.0,834.0,algorithm_only_not_gold_standard
stage2,14801,2,823,1.646,834.0,840.0,algorithm_only_not_gold_standard
stage2,14801,3,1243,2.486,840.0,838.0,algorithm_only_not_gold_standard
stage2,14801,4,1662,3.324,838.0,814.0,algorithm_only_not_gold_standard
stage2,14801,5,2069,4.138,814.0,800.0,algorithm_only_not_gold_standard
stage2,14801,6,2469,4.938,800.0,808.0,algorithm_only_not_gold_standard
stage2,14801,7,2873,5.746,808.0,836.0,algorithm_only_not_gold_standard
stage2,14801,8,3291,6.582,836.0,846.0,algorithm_only_not_gold_standard
stage2,14801,9,3714,7.428,846.0,812.0,algorithm_only_not_gold_standard
stage2,14801,10,4120,8.24,812.0,772.0,algorithm_only_not_gold_standard
stage2,14801,11,4506,9.012,772.0,746.0,algorithm_only_not_gold_standard
stage2,14801,12,4879,9.758,746.0,,algorithm_only_not_gold_standard
stage2,14905,0,152,0.304,,404.0,algorithm_only_not_gold_standard
stage2,14905,1,354,0.708,404.0,818.0,algorithm_only_not_gold_standard
stage2,14905,2,763,1.526,818.0,626.0,algorithm_only_not_gold_standard
stage2,14905,3,1076,2.152,626.0,608.0,algorithm_only_not_gold_standard
stage2,14905,4,1380,2.76,608.0,584.0,algorithm_only_not_gold_standard
stage2,14905,5,1672,3.344,584.0,606.0,algorithm_only_not_gold_standard
stage2,14905,6,1975,3.95,606.0,604.0,algorithm_only_not_gold_standard
stage2,14905,7,2277,4.554,604.0,618.0,algorithm_only_not_gold_standard
stage2,14905,8,2586,5.172,618.0,636.0,algorithm_only_not_gold_standard
stage2,14905,9,2904,5.808,636.0,670.0,algorithm_only_not_gold_standard
stage2,14905,10,3239,6.478,670.0,770.0,algorithm_only_not_gold_standard
stage2,14905,11,3624,7.248,770.0,626.0,algorithm_only_not_gold_standard
stage2,14905,12,3937,7.874,626.0,584.0,algorithm_only_not_gold_standard
stage2,14905,13,4229,8.458,584.0,604.0,algorithm_only_not_gold_standard
stage2,14905,14,4531,9.062,604.0,400.0,algorithm_only_not_gold_standard
stage2,14905,15,4731,9.462,400.0,,algorithm_only_not_gold_standard
stage2,15048,0,288,0.576,,906.0,algorithm_only_not_gold_standard
stage2,15048,1,741,1.482,906.0,936.0,algorithm_only_not_gold_standard
stage2,15048,2,1209,2.418,936.0,976.0,algorithm_only_not_gold_standard
stage2,15048,3,1697,3.394,976.0,944.0,algorithm_only_not_gold_standard
stage2,15048,4,2169,4.338,944.0,938.0,algorithm_only_not_gold_standard
stage2,15048,5,2638,5.276,938.0,962.0,algorithm_only_not_gold_standard
stage2,15048,6,3119,6.238,962.0,990.0,algorithm_only_not_gold_standard
stage2,15048,7,3614,7.228,990.0,990.0,algorithm_only_not_gold_standard
stage2,15048,8,4109,8.218,990.0,988.0,algorithm_only_not_gold_standard
stage2,15048,9,4603,9.206,988.0,,algorithm_only_not_gold_standard
stage2,15174,0,220,0.44,,770.0,algorithm_only_not_gold_standard
stage2,15174,1,605,1.21,770.0,816.0,algorithm_only_not_gold_standard
stage2,15174,2,1013,2.026,816.0,880.0,algorithm_only_not_gold_standard
stage2,15174,3,1453,2.906,880.0,938.0,algorithm_only_not_gold_standard
stage2,15174,4,1922,3.844,938.0,926.0,algorithm_only_not_gold_standard
stage2,15174,5,2385,4.77,926.0,916.0,algorithm_only_not_gold_standard
stage2,15174,6,2843,5.686,916.0,928.0,algorithm_only_not_gold_standard
stage2,15174,7,3307,6.614,928.0,922.0,algorithm_only_not_gold_standard
stage2,15174,8,3768,7.536,922.0,914.0,algorithm_only_not_gold_standard
stage2,15174,9,4225,8.45,914.0,902.0,algorithm_only_not_gold_standard
stage2,15174,10,4676,9.352,902.0,,algorithm_only_not_gold_standard
stage2,15225,0,225,0.45,,766.0,algorithm_only_not_gold_standard
stage2,15225,1,608,1.216,766.0,766.0,algorithm_only_not_gold_standard
stage2,15225,2,991,1.982,766.0,748.0,algorithm_only_not_gold_standard
stage2,15225,3,1365,2.73,748.0,736.0,algorithm_only_not_gold_standard
stage2,15225,4,1733,3.466,736.0,740.0,algorithm_only_not_gold_standard
stage2,15225,5,2103,4.206,740.0,736.0,algorithm_only_not_gold_standard
stage2,15225,6,2471,4.942,736.0,720.0,algorithm_only_not_gold_standard
stage2,15225,7,2831,5.662,720.0,716.0,algorithm_only_not_gold_standard
stage2,15225,8,3189,6.378,716.0,716.0,algorithm_only_not_gold_standard
stage2,15225,9,3547,7.094,716.0,714.0,algorithm_only_not_gold_standard
stage2,15225,10,3904,7.808,714.0,702.0,algorithm_only_not_gold_standard
stage2,15225,11,4255,8.51,702.0,700.0,algorithm_only_not_gold_standard
stage2,15225,12,4605,9.21,700.0,,algorithm_only_not_gold_standard
stage2,15282,0,464,0.928,,1012.0,algorithm_only_not_gold_standard
stage2,15282,1,970,1.94,1012.0,1018.0,algorithm_only_not_gold_standard
stage2,15282,2,1479,2.958,1018.0,1036.0,algorithm_only_not_gold_standard
stage2,15282,3,1997,3.994,1036.0,1042.0,algorithm_only_not_gold_standard
stage2,15282,4,2518,5.036,1042.0,1036.0,algorithm_only_not_gold_standard
stage2,15282,5,3036,6.072,1036.0,1038.0,algorithm_only_not_gold_standard
stage2,15282,6,3555,7.11,1038.0,1040.0,algorithm_only_not_gold_standard
stage2,15282,7,4075,8.15,1040.0,1026.0,algorithm_only_not_gold_standard
stage2,15282,8,4588,9.176,1026.0,,algorithm_only_not_gold_standard
stage2,15288,0,183,0.366,,674.0,algorithm_only_not_gold_standard
stage2,15288,1,520,1.04,674.0,674.0,algorithm_only_not_gold_standard
stage2,15288,2,857,1.714,674.0,488.0,algorithm_only_not_gold_standard
stage2,15288,3,1101,2.202,488.0,954.0,algorithm_only_not_gold_standard
stage2,15288,4,1578,3.156,954.0,818.0,algorithm_only_not_gold_standard
stage2,15288,5,1987,3.974,818.0,792.0,algorithm_only_not_gold_standard
stage2,15288,6,2383,4.766,792.0,754.0,algorithm_only_not_gold_standard
stage2,15288,7,2760,5.52,754.0,734.0,algorithm_only_not_gold_standard
stage2,15288,8,3127,6.254,734.0,730.0,algorithm_only_not_gold_standard
stage2,15288,9,3492,6.984,730.0,734.0,algorithm_only_not_gold_standard
stage2,15288,10,3859,7.718,734.0,764.0,algorithm_only_not_gold_standard
stage2,15288,11,4241,8.482,764.0,774.0,algorithm_only_not_gold_standard
stage2,15288,12,4628,9.256,774.0,,algorithm_only_not_gold_standard
stage2,15307,0,159,0.318,,1054.0,algorithm_only_not_gold_standard
stage2,15307,1,686,1.372,1054.0,1082.0,algorithm_only_not_gold_standard
stage2,15307,2,1227,2.454,1082.0,1086.0,algorithm_only_not_gold_standard
stage2,15307,3,1770,3.54,1086.0,1064.0,algorithm_only_not_gold_standard
stage2,15307,4,2302,4.604,1064.0,1058.0,algorithm_only_not_gold_standard
stage2,15307,5,2831,5.662,1058.0,1088.0,algorithm_only_not_gold_standard
stage2,15307,6,3375,6.75,1088.0,1124.0,algorithm_only_not_gold_standard
stage2,15307,7,3937,7.874,1124.0,1128.0,algorithm_only_not_gold_standard
stage2,15307,8,4501,9.002,1128.0,,algorithm_only_not_gold_standard
stage2,15412,0,259,0.518,,910.0,algorithm_only_not_gold_standard
stage2,15412,1,714,1.428,910.0,942.0,algorithm_only_not_gold_standard
stage2,15412,2,1185,2.37,942.0,948.0,algorithm_only_not_gold_standard
stage2,15412,3,1659,3.318,948.0,948.0,algorithm_only_not_gold_standard
stage2,15412,4,2133,4.266,948.0,926.0,algorithm_only_not_gold_standard
stage2,15412,5,2596,5.192,926.0,922.0,algorithm_only_not_gold_standard
stage2,15412,6,3057,6.114,922.0,936.0,algorithm_only_not_gold_standard
stage2,15412,7,3525,7.05,936.0,942.0,algorithm_only_not_gold_standard
stage2,15412,8,3996,7.992,942.0,922.0,algorithm_only_not_gold_standard
stage2,15412,9,4457,8.914,922.0,916.0,algorithm_only_not_gold_standard
stage2,15412,10,4915,9.83,916.0,,algorithm_only_not_gold_standard
stage2,15565,0,309,0.618,,1050.0,algorithm_only_not_gold_standard
stage2,15565,1,834,1.668,1050.0,1036.0,algorithm_only_not_gold_standard
stage2,15565,2,1352,2.704,1036.0,1084.0,algorithm_only_not_gold_standard
stage2,15565,3,1894,3.788,1084.0,1048.0,algorithm_only_not_gold_standard
stage2,15565,4,2418,4.836,1048.0,1038.0,algorithm_only_not_gold_standard
stage2,15565,5,2937,5.874,1038.0,1086.0,algorithm_only_not_gold_standard
stage2,15565,6,3480,6.96,1086.0,1028.0,algorithm_only_not_gold_standard
stage2,15565,7,3994,7.988,1028.0,1006.0,algorithm_only_not_gold_standard
stage2,15565,8,4497,8.994,1006.0,,algorithm_only_not_gold_standard
stage2,15625,0,102,0.204,,1186.0,algorithm_only_not_gold_standard
stage2,15625,1,695,1.39,1186.0,1192.0,algorithm_only_not_gold_standard
stage2,15625,2,1291,2.582,1192.0,1194.0,algorithm_only_not_gold_standard
stage2,15625,3,1888,3.776,1194.0,1194.0,algorithm_only_not_gold_standard
stage2,15625,4,2485,4.97,1194.0,1200.0,algorithm_only_not_gold_standard
stage2,15625,5,3085,6.17,1200.0,1202.0,algorithm_only_not_gold_standard
stage2,15625,6,3686,7.372,1202.0,1206.0,algorithm_only_not_gold_standard
stage2,15625,7,4289,8.578,1206.0,1206.0,algorithm_only_not_gold_standard
stage2,15625,8,4892,9.784,1206.0,,algorithm_only_not_gold_standard
stage2,15655,0,358,0.716,,914.0,algorithm_only_not_gold_standard
stage2,15655,1,815,1.63,914.0,910.0,algorithm_only_not_gold_standard
stage2,15655,2,1270,2.54,910.0,928.0,algorithm_only_not_gold_standard
stage2,15655,3,1734,3.468,928.0,946.0,algorithm_only_not_gold_standard
stage2,15655,4,2207,4.414,946.0,932.0,algorithm_only_not_gold_standard
stage2,15655,5,2673,5.346,932.0,914.0,algorithm_only_not_gold_standard
stage2,15655,6,3130,6.26,914.0,906.0,algorithm_only_not_gold_standard
stage2,15655,7,3583,7.166,906.0,894.0,algorithm_only_not_gold_standard
stage2,15655,8,4030,8.06,894.0,900.0,algorithm_only_not_gold_standard
stage2,15655,9,4480,8.96,900.0,890.0,algorithm_only_not_gold_standard
stage2,15655,10,4925,9.85,890.0,,algorithm_only_not_gold_standard
stage2,15932,0,300,0.6,,1256.0,algorithm_only_not_gold_standard
stage2,15932,1,928,1.856,1256.0,1194.0,algorithm_only_not_gold_standard
stage2,15932,2,1525,3.05,1194.0,1164.0,algorithm_only_not_gold_standard
stage2,15932,3,2107,4.214,1164.0,1238.0,algorithm_only_not_gold_standard
stage2,15932,4,2726,5.452,1238.0,1218.0,algorithm_only_not_gold_standard
stage2,15932,5,3335,6.67,1218.0,1180.0,algorithm_only_not_gold_standard
stage2,15932,6,3925,7.85,1180.0,1250.0,algorithm_only_not_gold_standard
stage2,15932,7,4550,9.1,1250.0,,algorithm_only_not_gold_standard
stage2,15940,0,204,0.408,,816.0,algorithm_only_not_gold_standard
stage2,15940,1,612,1.224,816.0,820.0,algorithm_only_not_gold_standard
stage2,15940,2,1022,2.044,820.0,882.0,algorithm_only_not_gold_standard
stage2,15940,3,1463,2.926,882.0,912.0,algorithm_only_not_gold_standard
stage2,15940,4,1919,3.838,912.0,914.0,algorithm_only_not_gold_standard
stage2,15940,5,2376,4.752,914.0,848.0,algorithm_only_not_gold_standard
stage2,15940,6,2800,5.6,848.0,806.0,algorithm_only_not_gold_standard
stage2,15940,7,3203,6.406,806.0,796.0,algorithm_only_not_gold_standard
stage2,15940,8,3601,7.202,796.0,868.0,algorithm_only_not_gold_standard
stage2,15940,9,4035,8.07,868.0,1230.0,algorithm_only_not_gold_standard
stage2,15940,10,4650,9.3,1230.0,,algorithm_only_not_gold_standard
stage2,15974,0,52,0.104,,986.0,algorithm_only_not_gold_standard
stage2,15974,1,545,1.09,986.0,920.0,algorithm_only_not_gold_standard
stage2,15974,2,1005,2.01,920.0,878.0,algorithm_only_not_gold_standard
stage2,15974,3,1444,2.888,878.0,856.0,algorithm_only_not_gold_standard
stage2,15974,4,1872,3.744,856.0,872.0,algorithm_only_not_gold_standard
stage2,15974,5,2308,4.616,872.0,888.0,algorithm_only_not_gold_standard
stage2,15974,6,2752,5.504,888.0,552.0,algorithm_only_not_gold_standard
stage2,15974,7,3028,6.056,552.0,1058.0,algorithm_only_not_gold_standard
stage2,15974,8,3557,7.114,1058.0,912.0,algorithm_only_not_gold_standard
stage2,15974,9,4013,8.026,912.0,912.0,algorithm_only_not_gold_standard
stage2,15974,10,4469,8.938,912.0,570.0,algorithm_only_not_gold_standard
stage2,15974,11,4754,9.508,570.0,,algorithm_only_not_gold_standard
stage2,15982,0,398,0.796,,814.0,algorithm_only_not_gold_standard
stage2,15982,1,805,1.61,814.0,826.0,algorithm_only_not_gold_standard
stage2,15982,2,1218,2.436,826.0,856.0,algorithm_only_not_gold_standard
stage2,15982,3,1646,3.292,856.0,872.0,algorithm_only_not_gold_standard
stage2,15982,4,2082,4.164,872.0,826.0,algorithm_only_not_gold_standard
stage2,15982,5,2495,4.99,826.0,824.0,algorithm_only_not_gold_standard
stage2,15982,6,2907,5.814,824.0,850.0,algorithm_only_not_gold_standard
stage2,15982,7,3332,6.664,850.0,862.0,algorithm_only_not_gold_standard
stage2,15982,8,3763,7.526,862.0,794.0,algorithm_only_not_gold_standard
stage2,15982,9,4160,8.32,794.0,770.0,algorithm_only_not_gold_standard
stage2,15982,10,4545,9.09,770.0,798.0,algorithm_only_not_gold_standard
stage2,15982,11,4944,9.888,798.0,,algorithm_only_not_gold_standard
stage2,16036,0,334,0.668,,980.0,algorithm_only_not_gold_standard
stage2,16036,1,824,1.648,980.0,960.0,algorithm_only_not_gold_standard
stage2,16036,2,1304,2.608,960.0,926.0,algorithm_only_not_gold_standard
stage2,16036,3,1767,3.534,926.0,918.0,algorithm_only_not_gold_standard
stage2,16036,4,2226,4.452,918.0,902.0,algorithm_only_not_gold_standard
stage2,16036,5,2677,5.354,902.0,876.0,algorithm_only_not_gold_standard
stage2,16036,6,3115,6.23,876.0,892.0,algorithm_only_not_gold_standard
stage2,16036,7,3561,7.122,892.0,900.0,algorithm_only_not_gold_standard
stage2,16036,8,4011,8.022,900.0,890.0,algorithm_only_not_gold_standard
stage2,16036,9,4456,8.912,890.0,930.0,algorithm_only_not_gold_standard
stage2,16036,10,4921,9.842,930.0,,algorithm_only_not_gold_standard
stage2,16063,0,354,0.708,,976.0,algorithm_only_not_gold_standard
stage2,16063,1,842,1.684,976.0,958.0,algorithm_only_not_gold_standard
stage2,16063,2,1321,2.642,958.0,962.0,algorithm_only_not_gold_standard
stage2,16063,3,1802,3.604,962.0,952.0,algorithm_only_not_gold_standard
